parcel_id,fk_order_id,№ in order,parcel_status,parcel_created_date,qt_in_parcel,coil_name,parcel_name
20352,BUF22070289,12,0,2022-08-29,1500.0,,
20353,BUF22070289,13,0,2022-08-29,1500.0,,
20354,BUF22070289,14,0,2022-08-31,1500.0,,
20355,BUF22070289,15,0,2022-08-31,1500.0,,
20356,BUF22070289,16,0,2022-09-01,1500.0,,
20357,BUF22070289,17,0,2022-09-02,1500.0,,
20358,BUF22070289,18,0,2022-09-05,1500.0,,
20359,BUF22070289,19,0,2022-09-06,1500.0,,
20360,BUF22070289,20,0,2022-09-06,1500.0,,
20361,BUF22070289,21,0,2022-09-06,1500.0,,
20362,BUF22070289,22,0,2022-09-06,1500.0,,
20363,BUF22070289,23,0,2022-09-06,1500.0,,
20364,BUF22070289,24,0,2022-09-07,1500.0,,
20365,BUF22070289,25,0,2022-09-07,1500.0,,
20366,BUF22070289,26,0,2022-09-07,1500.0,,
20367,BUF22070289,27,0,2022-09-07,1500.0,,
20368,BUF22070289,28,0,2022-09-09,1500.0,,
20369,BUF22070289,29,0,2022-09-09,1500.0,,
20370,BUF22070289,30,0,2022-09-09,1500.0,,
20371,BUF22070289,31,0,2022-09-09,1500.0,,
20372,BUF22070289,32,0,2022-09-10,1500.0,,
20373,BUF22070289,33,0,2022-09-11,1500.0,,
20374,BUF22070289,34,0,2022-09-11,500.0,,
20375,BIL22896287,1,0,2022-08-22,1500.0,,
20376,BIL22896287,2,0,2022-08-22,1500.0,,
20377,BIL22896287,3,0,2022-08-25,1500.0,,
20378,BIL22896287,4,0,2022-08-26,1500.0,,
20379,BIL22896287,5,0,2022-08-28,1500.0,,
20380,BIL22896287,6,0,2022-08-29,1500.0,,
20381,BIL22896287,7,0,2022-08-29,1500.0,,
20382,BIL22896287,8,0,2022-09-01,1500.0,,
20383,BIL22896287,9,0,2022-09-01,1500.0,,
20384,BIL22896287,10,0,2022-09-02,1500.0,,
20385,BIL22896287,11,0,2022-09-03,1500.0,,
20386,BIL22896287,12,0,2022-09-04,1500.0,,
20387,BIL22896287,13,0,2022-09-05,1500.0,,
20388,BIL22896287,14,0,2022-09-05,1500.0,,
20389,BIL22896287,15,0,2022-09-05,1500.0,,
20390,BIL22896287,16,0,2022-09-07,1500.0,,
20391,BIL22896287,17,0,2022-09-08,1500.0,,
20392,BIL22896287,18,0,2022-09-09,1500.0,,
20393,BIL22896287,19,0,2022-09-10,1500.0,,
20394,BIL22896287,20,0,2022-09-10,1500.0,,
20395,BIL22896287,21,0,2022-09-10,1500.0,,
20396,BIL22896287,22,0,2022-09-10,1500.0,,
20397,BIL22896287,23,0,2022-09-10,1500.0,,
20398,BIL22896287,24,0,2022-09-11,1500.0,,
20399,BIL22896287,25,0,2022-09-11,1500.0,,
20400,BIL22896287,26,0,2022-09-11,1500.0,,
20401,BIL22896287,27,0,2022-09-11,1500.0,,
20402,BIL22896287,28,0,2022-09-13,1500.0,,
20403,BIL22896287,29,0,2022-09-13,1500.0,,
20404,BIL22896287,30,0,2022-09-14,1500.0,,
20405,BIL22896287,31,0,2022-09-14,1500.0,,
20406,BIL22896287,32,0,2022-09-14,1500.0,,
20407,BIL22896287,33,0,2022-09-14,1500.0,,
20408,BIL22896287,34,0,2022-09-15,500.0,,
20409,BIL22877286,1,0,2022-08-22,1100.0,,
20410,BIL22877286,2,0,2022-08-22,1100.0,,
20411,BIL22877286,3,0,2022-08-22,1100.0,,
20412,BIL22877286,4,0,2022-08-24,1100.0,,
20413,BIL22877286,5,0,2022-08-24,1100.0,,
20414,BIL22877286,6,0,2022-08-24,1100.0,,
20415,BIL22877286,7,0,2022-08-24,1100.0,,
20416,BIL22877286,8,0,2022-08-25,1100.0,,
20417,BIL22877286,9,0,2022-08-25,1100.0,,
20418,BIL22877286,10,0,2022-08-27,100.0,,
20419,BIL22860284,1,0,2022-08-19,1500.0,,
20420,BIL22860284,2,0,2022-08-19,1500.0,,
20421,BIL22860284,3,0,2022-08-20,1500.0,,
20422,BIL22860284,4,0,2022-08-20,1500.0,,
20423,BIL22860284,5,0,2022-08-20,1500.0,,
20424,BIL22860284,6,0,2022-08-21,1500.0,,
20425,BIL22860284,7,0,2022-08-23,1500.0,,
20426,BIL22860284,8,0,2022-08-25,1500.0,,
20427,BIL22860284,9,0,2022-08-25,1500.0,,
20428,BIL22860284,10,0,2022-08-27,1500.0,,
20429,BIL22860284,11,0,2022-08-28,1500.0,,
20430,BIL22860284,12,0,2022-08-28,1500.0,,
20431,BIL22860284,13,0,2022-08-28,1500.0,,
20432,BIL22860284,14,0,2022-08-28,1500.0,,
20433,BIL22860284,15,0,2022-08-28,1500.0,,
20434,BIL22860284,16,0,2022-08-31,1500.0,,
20435,BIL22860284,17,0,2022-08-31,1500.0,,
20436,BIL22860284,18,0,2022-09-02,1500.0,,
20437,BIL22860284,19,0,2022-09-02,1500.0,,
20438,BIL22860284,20,0,2022-09-02,1500.0,,
20439,BIL22860284,21,0,2022-09-04,1500.0,,
20440,BIL22860284,22,0,2022-09-04,1500.0,,
20441,BIL22860284,23,0,2022-09-04,1500.0,,
20442,BIL22860284,24,0,2022-09-04,1500.0,,
20443,BIL22860284,25,0,2022-09-04,1500.0,,
20444,BIL22860284,26,0,2022-09-04,1500.0,,
20445,BIL22860284,27,0,2022-09-05,1500.0,,
20446,BIL22860284,28,0,2022-09-06,1500.0,,
20447,BIL22860284,29,0,2022-09-06,1500.0,,
20448,BIL22860284,30,0,2022-09-06,1500.0,,
20449,BIL22860284,31,0,2022-09-07,1500.0,,
20450,BIL22860284,32,0,2022-09-07,1500.0,,
20451,BIL22860284,33,0,2022-09-08,1500.0,,
20452,BIL22860284,34,0,2022-09-11,500.0,,
20453,BUF22838279,1,0,2022-08-19,1500.0,,
20454,BUF22838279,2,0,2022-08-20,1500.0,,
20455,BUF22838279,3,0,2022-08-20,1500.0,,
20456,BUF22838279,4,0,2022-08-21,1500.0,,
20457,BUF22838279,5,0,2022-08-21,1500.0,,
20458,BUF22838279,6,0,2022-08-22,1500.0,,
20459,BUF22838279,7,0,2022-08-23,1500.0,,
20460,BUF22838279,8,0,2022-08-24,1500.0,,
20461,BUF22838279,9,0,2022-08-24,1500.0,,
20462,BUF22838279,10,0,2022-08-24,1500.0,,
20463,BUF22838279,11,0,2022-08-24,1500.0,,
20464,BUF22838279,12,0,2022-08-24,1500.0,,
20465,BUF22838279,13,0,2022-08-24,1500.0,,
20466,BUF22838279,14,0,2022-08-24,1500.0,,
20467,BUF22838279,15,0,2022-08-25,1500.0,,
20468,BUF22838279,16,0,2022-08-25,1500.0,,
20469,BUF22838279,17,0,2022-08-27,1500.0,,
20470,BUF22838279,18,0,2022-08-27,1500.0,,
20471,BUF22838279,19,0,2022-08-28,1500.0,,
20472,BUF22838279,20,0,2022-08-29,1500.0,,
20473,BUF22838279,21,0,2022-08-29,1500.0,,
20474,BUF22838279,22,0,2022-08-29,1500.0,,
20475,BUF22838279,23,0,2022-08-29,1500.0,,
20476,BUF22838279,24,0,2022-08-29,1500.0,,
20477,BUF22838279,25,0,2022-08-30,1500.0,,
20478,BUF22838279,26,0,2022-09-02,1500.0,,
20479,BUF22838279,27,0,2022-09-03,1500.0,,
20480,BUF22838279,28,0,2022-09-04,1500.0,,
20481,BUF22838279,29,0,2022-09-05,1500.0,,
20482,BUF22838279,30,0,2022-09-06,1500.0,,
20483,BUF22838279,31,0,2022-09-06,1500.0,,
20484,BUF22838279,32,0,2022-09-08,1500.0,,
20485,BUF22838279,33,0,2022-09-08,1500.0,,
20486,BUF22838279,34,0,2022-09-08,1500.0,,
20487,BUF22838279,35,0,2022-09-08,1500.0,,
20488,BUF22838279,36,0,2022-09-08,0.0,,
20489,BIL22896280,1,0,2022-08-19,1500.0,,
20490,BIL22896280,2,0,2022-08-19,1500.0,,
20491,BIL22896280,3,0,2022-08-19,1500.0,,
20492,BIL22896280,4,0,2022-08-19,1500.0,,
20493,BIL22896280,5,0,2022-08-19,1500.0,,
20494,BIL22896280,6,0,2022-08-19,1500.0,,
20495,BIL22896280,7,0,2022-08-20,1500.0,,
20496,BIL22896280,8,0,2022-08-20,1500.0,,
20497,BIL22896280,9,0,2022-08-20,1500.0,,
20498,BIL22896280,10,0,2022-08-20,1500.0,,
20499,BIL22896280,11,0,2022-08-21,1500.0,,
20500,BIL22896280,12,0,2022-08-22,1500.0,,
20501,BIL22896280,13,0,2022-08-22,1500.0,,
20502,BIL22896280,14,0,2022-08-24,1500.0,,
20503,BIL22896280,15,0,2022-08-24,1500.0,,
20504,BIL22896280,16,0,2022-08-25,1500.0,,
20505,BIL22896280,17,0,2022-08-26,1500.0,,
20506,BIL22896280,18,0,2022-08-27,1500.0,,
20507,BIL22896280,19,0,2022-08-30,1500.0,,
20508,BIL22896280,20,0,2022-08-30,1500.0,,
20509,BIL22896280,21,0,2022-08-30,1500.0,,
20510,BIL22896280,22,0,2022-08-30,1500.0,,
20511,BIL22896280,23,0,2022-08-31,1500.0,,
20512,BIL22896280,24,0,2022-08-31,1500.0,,
20513,BIL22896280,25,0,2022-09-01,1500.0,,
20514,BIL22896280,26,0,2022-09-03,1500.0,,
20515,BIL22896280,27,0,2022-09-05,1500.0,,
20516,BIL22896280,28,0,2022-09-05,1500.0,,
20517,BIL22896280,29,0,2022-09-05,1500.0,,
20518,BIL22896280,30,0,2022-09-07,1500.0,,
20519,BIL22896280,31,0,2022-09-07,1500.0,,
20520,BIL22896280,32,0,2022-09-07,1500.0,,
20521,BIL22896280,33,0,2022-09-07,1500.0,,
20522,BIL22896280,34,0,2022-09-07,1500.0,,
20523,BIL22896280,35,0,2022-09-07,1500.0,,
20524,BIL22896280,36,0,2022-09-07,1500.0,,
20525,BIL22896280,37,0,2022-09-07,1500.0,,
20526,BIL22896280,38,0,2022-09-07,1500.0,,
20527,BIL22896280,39,0,2022-09-09,1500.0,,
20528,BIL22896280,40,0,2022-09-10,0.0,,
20529,BUF22913281,1,0,2022-08-19,1500.0,,
20530,BUF22913281,2,0,2022-08-19,1500.0,,
20531,BUF22913281,3,0,2022-08-22,1500.0,,
20532,BUF22913281,4,0,2022-08-23,1500.0,,
20533,BUF22913281,5,0,2022-08-23,1500.0,,
20534,BUF22913281,6,0,2022-08-25,1500.0,,
20535,BUF22913281,7,0,2022-08-25,1500.0,,
20536,BUF22913281,8,0,2022-08-26,1500.0,,
20537,BUF22913281,9,0,2022-08-26,1500.0,,
20538,BUF22913281,10,0,2022-08-29,1500.0,,
20539,BUF22913281,11,0,2022-08-31,1500.0,,
20540,BUF22913281,12,0,2022-09-02,1500.0,,
20541,BUF22913281,13,0,2022-09-03,1500.0,,
20542,BUF22913281,14,0,2022-09-03,1500.0,,
20543,BUF22913281,15,0,2022-09-03,1500.0,,
20544,BUF22913281,16,0,2022-09-04,1500.0,,
20545,BUF22913281,17,0,2022-09-04,1000.0,,
20546,BUF22913282,1,0,2022-08-19,1500.0,,
20547,BUF22913282,2,0,2022-08-19,1500.0,,
20548,BUF22913282,3,0,2022-08-19,1500.0,,
20549,BUF22913282,4,0,2022-08-19,1500.0,,
20550,BUF22913282,5,0,2022-08-21,1500.0,,
20551,BUF22913282,6,0,2022-08-22,1500.0,,
20552,BUF22913282,7,0,2022-08-22,1500.0,,
20553,BUF22913282,8,0,2022-08-22,1500.0,,
20554,BUF22913282,9,0,2022-08-22,1500.0,,
20555,BUF22913282,10,0,2022-08-23,1500.0,,
20556,BUF22913282,11,0,2022-08-24,1500.0,,
20557,BUF22913282,12,0,2022-08-26,1500.0,,
20558,BUF22913282,13,0,2022-08-27,1500.0,,
20559,BUF22913282,14,0,2022-08-27,1500.0,,
20560,BUF22913282,15,0,2022-08-28,1500.0,,
20561,BUF22913282,16,0,2022-08-29,1500.0,,
20562,BUF22913282,17,0,2022-08-29,1000.0,,
20563,BUF22070283,1,0,2022-08-19,1500.0,,
20564,BUF22070283,2,0,2022-08-20,1500.0,,
20565,BUF22070283,3,0,2022-08-21,1500.0,,
20566,BUF22070283,4,0,2022-08-21,1500.0,,
20567,BUF22070283,5,0,2022-08-23,1500.0,,
20568,BUF22070283,6,0,2022-08-26,1500.0,,
20569,BUF22070283,7,0,2022-08-27,1500.0,,
20570,BUF22070283,8,0,2022-08-28,1500.0,,
20571,BUF22070283,9,0,2022-08-28,1500.0,,
20572,BUF22070283,10,0,2022-08-28,1500.0,,
20573,BUF22070283,11,0,2022-08-31,1500.0,,
20574,BUF22070283,12,0,2022-08-31,1500.0,,
20575,BUF22070283,13,0,2022-09-01,1500.0,,
20576,BUF22070283,14,0,2022-09-03,1500.0,,
20577,BUF22070283,15,0,2022-09-04,1500.0,,
20578,BUF22070283,16,0,2022-09-05,1500.0,,
20579,BUF22070283,17,0,2022-09-06,1500.0,,
20580,BUF22070283,18,0,2022-09-06,1500.0,,
20581,BUF22070283,19,0,2022-09-07,1500.0,,
20582,BUF22070283,20,0,2022-09-07,1500.0,,
20583,BUF22070283,21,0,2022-09-07,1500.0,,
20584,BUF22070283,22,0,2022-09-07,1500.0,,
20585,BUF22070283,23,0,2022-09-07,1500.0,,
20586,BUF22070283,24,0,2022-09-07,1500.0,,
20587,BUF22070283,25,0,2022-09-08,1500.0,,
20588,BUF22070283,26,0,2022-09-08,0.0,,
20589,BIL22860285,1,0,2022-08-19,1500.0,,
20590,BIL22860285,2,0,2022-08-19,1500.0,,
20591,BIL22860285,3,0,2022-08-20,1500.0,,
20592,BIL22860285,4,0,2022-08-21,1500.0,,
20593,BIL22860285,5,0,2022-08-23,1500.0,,
20594,BIL22860285,6,0,2022-08-24,1500.0,,
20595,BIL22860285,7,0,2022-08-25,1500.0,,
20596,BIL22860285,8,0,2022-08-26,1500.0,,
20597,BIL22860285,9,0,2022-08-29,1500.0,,
20598,BIL22860285,10,0,2022-08-29,1500.0,,
20599,BIL22860285,11,0,2022-08-31,1500.0,,
20600,BIL22860285,12,0,2022-09-01,1500.0,,
20601,BIL22860285,13,0,2022-09-01,1500.0,,
20602,BIL22860285,14,0,2022-09-02,500.0,,
20603,BIL22840278,1,0,2022-08-19,1700.0,,
20604,BIL22840278,2,0,2022-08-19,1700.0,,
20605,BIL22840278,3,0,2022-08-21,1700.0,,
20606,BIL22840278,4,0,2022-08-21,1700.0,,
20607,BIL22840278,5,0,2022-08-23,1700.0,,
20608,BIL22840278,6,0,2022-08-23,1700.0,,
20609,BIL22840278,7,0,2022-08-23,1700.0,,
20610,BIL22840278,8,0,2022-08-23,1700.0,,
20611,BIL22840278,9,0,2022-08-23,1700.0,,
20612,BIL22840278,10,0,2022-08-24,1700.0,,
20613,BIL22840278,11,0,2022-08-25,1000.0,,
20614,ZNO22153276,1,0,2022-08-19,1100.0,,
20615,ZNO22153276,2,0,2022-08-20,1100.0,,
20616,ZNO22153276,3,0,2022-08-20,1100.0,,
20617,ZNO22153276,4,0,2022-08-21,1100.0,,
20618,ZNO22153276,5,0,2022-08-21,900.0,,
20619,BIL22896274,1,0,2022-08-19,1500.0,,
20620,BIL22896274,2,0,2022-08-19,1500.0,,
20621,BIL22896274,3,0,2022-08-19,1500.0,,
20622,BIL22896274,4,0,2022-08-20,1500.0,,
20623,BIL22896274,5,0,2022-08-20,1500.0,,
20624,BIL22896274,6,0,2022-08-20,1500.0,,
20625,BIL22896274,7,0,2022-08-22,1500.0,,
20626,BIL22896274,8,0,2022-08-22,1500.0,,
20627,BIL22896274,9,0,2022-08-22,1500.0,,
20628,BIL22896274,10,0,2022-08-22,1500.0,,
20629,BIL22896274,11,0,2022-08-22,1500.0,,
20630,BIL22896274,12,0,2022-08-24,1500.0,,
20631,BIL22896274,13,0,2022-08-26,1500.0,,
20632,BIL22896274,14,0,2022-08-27,500.0,,
20633,BUF22975277,1,0,2022-08-19,1500.0,,
20634,BUF22975277,2,0,2022-08-19,1500.0,,
20635,BUF22975277,3,0,2022-08-19,1500.0,,
20636,BUF22975277,4,0,2022-08-22,1500.0,,
20637,BUF22975277,5,0,2022-08-22,1500.0,,
20638,BUF22975277,6,0,2022-08-23,1500.0,,
20639,BUF22975277,7,0,2022-08-24,1500.0,,
20640,BUF22975277,8,0,2022-08-25,1500.0,,
20641,BUF22975277,9,0,2022-08-27,1500.0,,
20642,BUF22975277,10,0,2022-08-27,1500.0,,
20643,BUF22975277,11,0,2022-08-29,1500.0,,
20644,BUF22975277,12,0,2022-08-29,1500.0,,
20645,BUF22975277,13,0,2022-09-01,1500.0,,
20646,BUF22975277,14,0,2022-09-02,1500.0,,
20647,BUF22975277,15,0,2022-09-04,1500.0,,
20648,BUF22975277,16,0,2022-09-05,1500.0,,
20649,BUF22975277,17,0,2022-09-05,1500.0,,
20650,BUF22975277,18,0,2022-09-07,1500.0,,
20651,BUF22975277,19,0,2022-09-07,1500.0,,
20652,BUF22975277,20,0,2022-09-07,1500.0,,
20653,BUF22975277,21,0,2022-09-09,1500.0,,
20654,BUF22975277,22,0,2022-09-10,1500.0,,
20655,BUF22975277,23,0,2022-09-10,1500.0,,
20656,BUF22975277,24,0,2022-09-11,1500.0,,
20657,BUF22975277,25,0,2022-09-13,1500.0,,
20658,BUF22975277,26,0,2022-09-14,1500.0,,
20659,BUF22975277,27,0,2022-09-15,1500.0,,
20660,BUF22975277,28,0,2022-09-15,1500.0,,
20661,BUF22975277,29,0,2022-09-17,1500.0,,
20662,BUF22975277,30,0,2022-09-17,1500.0,,
20663,BUF22975277,31,0,2022-09-18,1500.0,,
20664,BUF22975277,32,0,2022-09-19,1500.0,,
20665,BUF22975277,33,0,2022-09-19,1500.0,,
20666,BUF22975277,34,0,2022-09-20,1500.0,,
20667,BUF22975277,35,0,2022-09-21,1500.0,,
20668,BUF22975277,36,0,2022-09-22,1500.0,,
20669,BUF22975277,37,0,2022-09-25,1500.0,,
20670,BUF22975277,38,0,2022-09-26,500.0,,
20671,BIL22896275,1,0,2022-08-19,1500.0,,
20672,BIL22896275,2,0,2022-08-19,1500.0,,
20673,BIL22896275,3,0,2022-08-19,1500.0,,
20674,BIL22896275,4,0,2022-08-19,1500.0,,
20675,BIL22896275,5,0,2022-08-21,1500.0,,
20676,BIL22896275,6,0,2022-08-22,1500.0,,
20677,BIL22896275,7,0,2022-08-22,1500.0,,
20678,BIL22896275,8,0,2022-08-22,1500.0,,
20679,BIL22896275,9,0,2022-08-22,1500.0,,
20680,BIL22896275,10,0,2022-08-22,1500.0,,
20681,BIL22896275,11,0,2022-08-22,1500.0,,
20682,BIL22896275,12,0,2022-08-22,1500.0,,
20683,BIL22896275,13,0,2022-08-23,1500.0,,
20684,BIL22896275,14,0,2022-08-25,1500.0,,
20685,BIL22896275,15,0,2022-08-25,1500.0,,
20686,BIL22896275,16,0,2022-08-26,1500.0,,
20687,BIL22896275,17,0,2022-08-26,1500.0,,
20688,BIL22896275,18,0,2022-08-29,1500.0,,
20689,BIL22896275,19,0,2022-08-29,1500.0,,
20690,BIL22896275,20,0,2022-08-29,1500.0,,
20691,BIL22896275,21,0,2022-08-30,1500.0,,
20692,BIL22896275,22,0,2022-09-01,1500.0,,
20693,BIL22896275,23,0,2022-09-01,1500.0,,
20694,BIL22896275,24,0,2022-09-04,1500.0,,
20695,BIL22896275,25,0,2022-09-04,1500.0,,
20696,BIL22896275,26,0,2022-09-05,1500.0,,
20697,BIL22896275,27,0,2022-09-06,1000.0,,
20698,BIL22896273,1,0,2022-08-18,1500.0,,
20699,BIL22896273,2,0,2022-08-19,1500.0,,
20700,BIL22896273,3,0,2022-08-20,1500.0,,
20701,BIL22896273,4,0,2022-08-21,1500.0,,
20702,BIL22896273,5,0,2022-08-23,1500.0,,
20703,BIL22896273,6,0,2022-08-23,1500.0,,
20704,BIL22896273,7,0,2022-08-23,1500.0,,
20705,BIL22896273,8,0,2022-08-23,1500.0,,
20706,BIL22896273,9,0,2022-08-23,1500.0,,
20707,BIL22896273,10,0,2022-08-25,1500.0,,
20708,BIL22896273,11,0,2022-08-25,1500.0,,
20709,BIL22896273,12,0,2022-08-27,1500.0,,
20710,BIL22896273,13,0,2022-08-27,1500.0,,
20711,BIL22896273,14,0,2022-08-29,1500.0,,
20712,BIL22896273,15,0,2022-08-30,1500.0,,
20713,BIL22896273,16,0,2022-08-30,1500.0,,
20714,BIL22896273,17,0,2022-08-30,1500.0,,
20715,BIL22896273,18,0,2022-08-30,1500.0,,
20716,BIL22896273,19,0,2022-08-30,1500.0,,
20717,BIL22896273,20,0,2022-09-01,1500.0,,
20718,BIL22896273,21,0,2022-09-02,1500.0,,
20719,BIL22896273,22,0,2022-09-05,1500.0,,
20720,BIL22896273,23,0,2022-09-06,1500.0,,
20721,BIL22896273,24,0,2022-09-07,1500.0,,
20722,BIL22896273,25,0,2022-09-07,1500.0,,
20723,BIL22896273,26,0,2022-09-07,1500.0,,
20724,BIL22896273,27,0,2022-09-07,1000.0,,
20725,BIL22808272,1,0,2022-08-18,1600.0,,
20726,BIL22808272,2,0,2022-08-18,1600.0,,
20727,BIL22808272,3,0,2022-08-21,1600.0,,
20728,BIL22808272,4,0,2022-08-23,1600.0,,
20729,BIL22808272,5,0,2022-08-23,1600.0,,
20730,BIL22808272,6,0,2022-08-23,1600.0,,
20731,BIL22808272,7,0,2022-08-23,1600.0,,
20732,BIL22808272,8,0,2022-08-23,1600.0,,
20733,BIL22808272,9,0,2022-08-24,1600.0,,
20734,BIL22808272,10,0,2022-08-24,1600.0,,
20735,BIL22808272,11,0,2022-08-24,1600.0,,
20736,BIL22808272,12,0,2022-08-24,1600.0,,
20737,BIL22808272,13,0,2022-08-25,1600.0,,
20738,BIL22808272,14,0,2022-08-25,1600.0,,
20739,BIL22808272,15,0,2022-08-25,1600.0,,
20740,BIL22808272,16,0,2022-08-28,1600.0,,
20741,BIL22808272,17,0,2022-08-30,1600.0,,
20742,BIL22808272,18,0,2022-08-31,1600.0,,
20743,BIL22808272,19,0,2022-09-01,1600.0,,
20744,BIL22808272,20,0,2022-09-02,1600.0,,
20745,BIL22808272,21,0,2022-09-04,1600.0,,
20746,BIL22808272,22,0,2022-09-06,1600.0,,
20747,BIL22808272,23,0,2022-09-06,1600.0,,
20748,BIL22808272,24,0,2022-09-06,1600.0,,
20749,BIL22808272,25,0,2022-09-06,1600.0,,
20750,BIL22808272,26,0,2022-09-08,1600.0,,
20751,BIL22808272,27,0,2022-09-08,1600.0,,
20752,BIL22808272,28,0,2022-09-10,1600.0,,
20753,BIL22808272,29,0,2022-09-10,1600.0,,
20754,BIL22808272,30,0,2022-09-12,1600.0,,
20755,BIL22808272,31,0,2022-09-12,1600.0,,
20756,BIL22808272,32,0,2022-09-14,400.0,,
20757,DEV22099271,1,0,2022-08-18,1500.0,,
20758,DEV22099271,2,0,2022-08-19,1500.0,,
20759,DEV22099271,3,0,2022-08-19,1500.0,,
20760,DEV22099271,4,0,2022-08-21,1500.0,,
20761,DEV22099271,5,0,2022-08-21,1500.0,,
20762,DEV22099271,6,0,2022-08-21,1500.0,,
20763,DEV22099271,7,0,2022-08-21,1500.0,,
20764,DEV22099271,8,0,2022-08-21,1500.0,,
20765,DEV22099271,9,0,2022-08-22,1500.0,,
20766,DEV22099271,10,0,2022-08-22,1500.0,,
20767,DEV22099271,11,0,2022-08-23,1500.0,,
20768,DEV22099271,12,0,2022-08-23,1500.0,,
20769,DEV22099271,13,0,2022-08-23,1500.0,,
20770,DEV22099271,14,0,2022-08-23,500.0,,
20771,BUF22096270,1,0,2022-08-18,1600.0,,
20772,BUF22096270,2,0,2022-08-20,1600.0,,
20773,BUF22096270,3,0,2022-08-20,1600.0,,
20774,BUF22096270,4,0,2022-08-20,1600.0,,
20775,BUF22096270,5,0,2022-08-20,1600.0,,
20776,BUF22096270,6,0,2022-08-20,1600.0,,
20777,BUF22096270,7,0,2022-08-20,1600.0,,
20778,BUF22096270,8,0,2022-08-22,1600.0,,
20779,BUF22096270,9,0,2022-08-24,1600.0,,
20780,BUF22096270,10,0,2022-08-25,1600.0,,
20781,BUF22096270,11,0,2022-08-25,1600.0,,
20782,BUF22096270,12,0,2022-08-26,1600.0,,
20783,BUF22096270,13,0,2022-08-26,800.0,,
20784,BUF22838265,1,0,2022-08-17,1500.0,,
20785,BUF22838265,2,0,2022-08-18,1500.0,,
20786,BUF22838265,3,0,2022-08-18,1500.0,,
20787,BUF22838265,4,0,2022-08-21,1500.0,,
20788,BUF22838265,5,0,2022-08-21,1500.0,,
20789,BUF22838265,6,0,2022-08-21,1500.0,,
20790,BUF22838265,7,0,2022-08-21,1500.0,,
20791,BUF22838265,8,0,2022-08-21,1500.0,,
20792,BUF22838265,9,0,2022-08-22,1500.0,,
20793,BUF22838265,10,0,2022-08-23,1500.0,,
20794,BUF22838265,11,0,2022-08-23,1500.0,,
20795,BUF22838265,12,0,2022-08-23,1500.0,,
20796,BUF22838265,13,0,2022-08-24,1500.0,,
20797,BUF22838265,14,0,2022-08-27,1500.0,,
20798,BUF22838265,15,0,2022-08-27,1500.0,,
20799,BUF22838265,16,0,2022-08-27,1500.0,,
20800,BUF22838265,17,0,2022-08-28,1500.0,,
20801,BUF22838265,18,0,2022-08-28,1500.0,,
20802,BUF22838265,19,0,2022-08-28,1500.0,,
20803,BUF22838265,20,0,2022-08-30,1500.0,,
20804,BUF22838265,21,0,2022-08-30,1500.0,,
20805,BUF22838265,22,0,2022-09-01,1500.0,,
20806,BUF22838265,23,0,2022-09-02,1500.0,,
20807,BUF22838265,24,0,2022-09-02,1500.0,,
20808,BUF22838265,25,0,2022-09-04,1500.0,,
20809,BUF22838265,26,0,2022-09-04,1500.0,,
20810,BUF22838265,27,0,2022-09-06,1500.0,,
20811,BUF22838265,28,0,2022-09-07,1500.0,,
20812,BUF22838265,29,0,2022-09-08,1500.0,,
20813,BUF22838265,30,0,2022-09-10,1500.0,,
20814,BUF22838265,31,0,2022-09-10,1500.0,,
20815,BUF22838265,32,0,2022-09-11,1500.0,,
20816,BUF22838265,33,0,2022-09-11,1500.0,,
20817,BUF22838265,34,0,2022-09-13,500.0,,
20818,BUF22838264,1,0,2022-08-17,1500.0,,
20819,BUF22838264,2,0,2022-08-17,1500.0,,
20820,BUF22838264,3,0,2022-08-17,1500.0,,
20821,BUF22838264,4,0,2022-08-17,1500.0,,
20822,BUF22838264,5,0,2022-08-19,1500.0,,
20823,BUF22838264,6,0,2022-08-19,1500.0,,
20824,BUF22838264,7,0,2022-08-21,1500.0,,
20825,BUF22838264,8,0,2022-08-23,1500.0,,
20826,BUF22838264,9,0,2022-08-23,1500.0,,
20827,BUF22838264,10,0,2022-08-23,1500.0,,
20828,BUF22838264,11,0,2022-08-24,1500.0,,
20829,BUF22838264,12,0,2022-08-26,1500.0,,
20830,BUF22838264,13,0,2022-08-27,1500.0,,
20831,BUF22838264,14,0,2022-08-28,1500.0,,
20832,BUF22838264,15,0,2022-08-28,1500.0,,
20833,BUF22838264,16,0,2022-08-28,1500.0,,
20834,BUF22838264,17,0,2022-08-28,1500.0,,
20835,BUF22838264,18,0,2022-08-28,1500.0,,
20836,BUF22838264,19,0,2022-08-28,1500.0,,
20837,BUF22838264,20,0,2022-08-29,0.0,,
20838,VAJ22096269,1,0,2022-08-17,1600.0,,
20839,VAJ22096269,2,0,2022-08-18,1600.0,,
20840,VAJ22096269,3,0,2022-08-20,1600.0,,
20841,VAJ22096269,4,0,2022-08-21,1600.0,,
20842,VAJ22096269,5,0,2022-08-22,1600.0,,
20843,VAJ22096269,6,0,2022-08-25,1600.0,,
20844,VAJ22096269,7,0,2022-08-27,1600.0,,
20845,VAJ22096269,8,0,2022-08-29,1600.0,,
20846,VAJ22096269,9,0,2022-09-01,1600.0,,
20847,VAJ22096269,10,0,2022-09-01,600.0,,
20848,BUF22096268,1,0,2022-08-17,1600.0,,
20849,BUF22096268,2,0,2022-08-18,1600.0,,
